timestamp,dividend
2005-11-02T05:00:00Z,0.11
2006-01-31T05:00:00Z,0.11
2006-05-08T04:00:00Z,0.11
2006-08-04T04:00:00Z,0.11
2006-11-03T05:00:00Z,0.11
2007-02-01T05:00:00Z,0.11
2007-05-02T04:00:00Z,0.15
2007-08-02T04:00:00Z,0.15
2007-11-01T04:00:00Z,0.15
2008-01-31T05:00:00Z,0.15
2008-04-30T04:00:00Z,0.15
2008-08-06T04:00:00Z,0.17
2008-11-05T05:00:00Z,0.17
2009-02-04T05:00:00Z,0.17
2009-04-30T04:00:00Z,0.17
2009-07-30T04:00:00Z,0.17
2009-10-29T04:00:00Z,0.17
2010-02-10T05:00:00Z,0.17
2010-05-05T04:00:00Z,0.18
2010-08-04T04:00:00Z,0.18
2010-11-04T04:00:00Z,0.18
2011-02-09T05:00:00Z,0.18
2011-05-04T04:00:00Z,0.23
2011-08-03T04:00:00Z,0.23
2011-11-02T04:00:00Z,0.23
2012-02-08T05:00:00Z,0.28
2012-05-02T04:00:00Z,0.35
2012-08-01T04:00:00Z,0.35
2012-11-01T04:00:00Z,0.45
2013-02-07T05:00:00Z,0.45
2013-05-02T04:00:00Z,0.52
2013-08-01T04:00:00Z,0.52
2013-11-07T05:00:00Z,0.52
2014-02-12T05:00:00Z,0.52
2014-05-07T04:00:00Z,0.58
2014-08-07T04:00:00Z,0.58
2014-11-06T05:00:00Z,0.58
2015-02-05T05:00:00Z,0.58
2015-04-30T04:00:00Z,0.67
2015-07-30T04:00:00Z,0.67
2015-10-29T04:00:00Z,0.67
2016-02-10T05:00:00Z,0.67
2016-05-05T04:00:00Z,0.75
2016-08-04T04:00:00Z,0.75
2016-11-03T04:00:00Z,0.75
2017-02-09T05:00:00Z,0.75
2017-05-04T04:00:00Z,0.83
2017-08-03T04:00:00Z,0.83
2017-11-03T04:00:00Z,0.83
2018-02-15T05:00:00Z,0.83
2018-05-04T04:00:00Z,0.9
2018-08-03T04:00:00Z,0.9
2018-11-02T04:00:00Z,0.9
2019-02-14T05:00:00Z,0.9
2019-05-03T04:00:00Z,0.97
2019-08-02T04:00:00Z,0.97
2019-11-01T04:00:00Z,0.97
2020-02-13T05:00:00Z,0.97
2020-05-15T04:00:00Z,1.04
2020-08-07T04:00:00Z,1.04
2020-11-06T05:00:00Z,1.04
2021-02-11T05:00:00Z,1.04
2021-05-07T04:00:00Z,1.13
2021-08-06T04:00:00Z,1.13
2021-11-05T04:00:00Z,1.13
2022-02-10T05:00:00Z,1.13
2022-05-06T04:00:00Z,1.25
2022-08-05T04:00:00Z,1.25
2022-11-04T04:00:00Z,1.25
2023-02-09T05:00:00Z,1.25
2023-05-05T04:00:00Z,1.35
2023-08-04T04:00:00Z,1.35
2023-11-03T04:00:00Z,1.35
2024-02-08T05:00:00Z,1.35
2024-05-03T04:00:00Z,1.48
2024-08-05T04:00:00Z,1.48
2024-11-04T05:00:00Z,1.48
2025-02-10T05:00:00Z,1.48
2025-05-05T04:00:00Z,1.6
2025-08-04T04:00:00Z,1.6
2025-11-10T05:00:00Z,1.6
