timestamp,open,high,low,close,adj_close,volume
2025-01-02T00:00:00Z,22.690000534057617,22.920000076293945,22.3700008392334,22.479999542236328,22.479999542236328,232500.0
2025-01-03T00:00:00Z,22.350000381469727,22.3700008392334,22.059999465942383,22.149999618530273,22.149999618530273,198100.0
2025-01-06T00:00:00Z,22.239999771118164,22.649999618530273,22.239999771118164,22.43000030517578,22.43000030517578,196500.0
2025-01-07T00:00:00Z,22.489999771118164,22.899999618530273,22.489999771118164,22.709999084472656,22.709999084472656,288900.0
2025-01-08T00:00:00Z,22.559999465942383,22.809999465942383,22.559999465942383,22.6299991607666,22.6299991607666,220000.0
2025-01-10T00:00:00Z,22.6200008392334,22.84000015258789,22.360000610351562,22.459999084472656,22.459999084472656,319800.0
2025-01-13T00:00:00Z,22.290000915527344,22.65999984741211,22.290000915527344,22.649999618530273,22.649999618530273,231800.0
2025-01-14T00:00:00Z,22.709999084472656,23.149999618530273,22.709999084472656,23.139999389648438,23.139999389648438,161800.0
2025-01-15T00:00:00Z,23.3799991607666,23.389999389648438,23.0,23.170000076293945,23.170000076293945,190200.0
2025-01-16T00:00:00Z,23.18000030517578,23.34000015258789,23.110000610351562,23.219999313354492,23.219999313354492,125500.0
2025-01-17T00:00:00Z,23.290000915527344,23.649999618530273,23.25,23.5,23.5,267000.0
2025-01-21T00:00:00Z,23.8799991607666,24.049999237060547,23.84000015258789,23.940000534057617,23.940000534057617,111000.0
2025-01-22T00:00:00Z,24.100000381469727,24.350000381469727,24.010000228881836,24.010000228881836,24.010000228881836,160300.0
2025-01-23T00:00:00Z,24.100000381469727,24.399999618530273,23.6299991607666,24.290000915527344,24.290000915527344,215500.0
2025-01-24T00:00:00Z,24.309999465942383,24.729999542236328,24.309999465942383,24.719999313354492,24.719999313354492,165800.0
2025-01-27T00:00:00Z,24.739999771118164,24.739999771118164,24.190000534057617,24.3700008392334,24.3700008392334,149700.0
2025-01-28T00:00:00Z,24.329999923706055,24.3799991607666,24.049999237060547,24.170000076293945,24.170000076293945,146200.0
2025-01-29T00:00:00Z,24.280000686645508,24.3799991607666,24.1200008392334,24.239999771118164,24.239999771118164,137700.0
2025-01-30T00:00:00Z,24.440000534057617,24.889999389648438,24.440000534057617,24.81999969482422,24.81999969482422,107200.0
2025-01-31T00:00:00Z,24.809999465942383,25.079999923706055,24.709999084472656,24.739999771118164,24.739999771118164,94300.0
2025-02-03T00:00:00Z,24.40999984741211,24.65999984741211,24.25,24.649999618530273,24.649999618530273,208900.0
2025-02-04T00:00:00Z,24.729999542236328,25.200000762939453,24.729999542236328,25.139999389648438,25.139999389648438,117500.0
2025-02-05T00:00:00Z,25.139999389648438,25.389999389648438,25.110000610351562,25.290000915527344,25.290000915527344,99700.0
2025-02-06T00:00:00Z,25.329999923706055,25.729999542236328,25.329999923706055,25.670000076293945,25.670000076293945,125700.0
2025-02-07T00:00:00Z,25.65999984741211,25.770000457763672,25.540000915527344,25.739999771118164,25.739999771118164,108200.0
2025-02-10T00:00:00Z,25.889999389648438,26.059999465942383,25.729999542236328,25.920000076293945,25.920000076293945,179900.0
2025-02-11T00:00:00Z,25.790000915527344,26.1200008392334,25.690000534057617,25.969999313354492,25.969999313354492,229400.0
2025-02-12T00:00:00Z,26.1299991607666,26.559999465942383,26.1299991607666,26.219999313354492,26.219999313354492,424800.0
2025-02-13T00:00:00Z,26.25,26.489999771118164,26.1299991607666,26.270000457763672,26.270000457763672,288500.0
2025-02-14T00:00:00Z,26.489999771118164,26.959999084472656,26.299999237060547,26.770000457763672,26.770000457763672,262900.0
2025-02-18T00:00:00Z,26.790000915527344,26.809999465942383,26.229999542236328,26.3799991607666,26.3799991607666,241200.0
2025-02-19T00:00:00Z,26.18000030517578,26.559999465942383,26.18000030517578,26.31999969482422,26.31999969482422,218600.0
2025-02-20T00:00:00Z,26.459999084472656,26.709999084472656,26.459999084472656,26.6299991607666,26.6299991607666,345300.0
2025-02-21T00:00:00Z,26.610000610351562,26.90999984741211,26.290000915527344,26.3700008392334,26.3700008392334,511800.0
2025-02-24T00:00:00Z,26.40999984741211,26.780000686645508,26.40999984741211,26.600000381469727,26.600000381469727,190800.0
2025-02-25T00:00:00Z,26.84000015258789,26.950000762939453,26.65999984741211,26.770000457763672,26.770000457763672,171900.0
2025-02-26T00:00:00Z,26.68000030517578,26.75,26.479999542236328,26.489999771118164,26.489999771118164,255100.0
2025-02-27T00:00:00Z,26.329999923706055,26.389999389648438,25.940000534057617,26.200000762939453,26.200000762939453,243200.0
2025-02-28T00:00:00Z,26.219999313354492,26.31999969482422,25.780000686645508,25.90999984741211,25.90999984741211,231100.0
2025-03-03T00:00:00Z,26.280000686645508,26.690000534057617,26.1299991607666,26.270000457763672,26.270000457763672,398000.0
2025-03-04T00:00:00Z,26.350000381469727,26.739999771118164,26.239999771118164,26.530000686645508,26.530000686645508,382100.0
2025-03-05T00:00:00Z,26.989999771118164,27.219999313354492,26.809999465942383,27.149999618530273,27.149999618530273,239700.0
2025-03-06T00:00:00Z,27.06999969482422,27.31999969482422,26.8799991607666,26.950000762939453,26.950000762939453,469800.0
2025-03-07T00:00:00Z,26.969999313354492,27.309999465942383,26.899999618530273,27.280000686645508,27.280000686645508,316500.0
2025-03-10T00:00:00Z,26.940000534057617,27.110000610351562,26.399999618530273,26.56999969482422,26.56999969482422,325800.0
2025-03-11T00:00:00Z,26.709999084472656,27.020000457763672,26.690000534057617,26.8799991607666,26.8799991607666,513600.0
2025-03-12T00:00:00Z,27.030000686645508,27.030000686645508,26.690000534057617,26.850000381469727,26.850000381469727,310100.0
2025-03-13T00:00:00Z,26.809999465942383,27.229999542236328,26.690000534057617,27.200000762939453,27.200000762939453,278300.0
2025-03-14T00:00:00Z,27.40999984741211,27.809999465942383,27.329999923706055,27.690000534057617,27.690000534057617,183600.0
2025-03-17T00:00:00Z,27.860000610351562,28.360000610351562,27.860000610351562,28.34000015258789,28.34000015258789,192500.0
2025-03-18T00:00:00Z,28.540000915527344,28.639999389648438,28.399999618530273,28.40999984741211,28.40999984741211,403400.0
2025-03-19T00:00:00Z,28.420000076293945,28.579999923706055,28.360000610351562,28.489999771118164,28.489999771118164,246500.0
2025-03-20T00:00:00Z,28.469999313354492,28.520000457763672,27.700000762939453,27.850000381469727,27.850000381469727,430400.0
2025-03-21T00:00:00Z,25.90999984741211,26.3799991607666,25.809999465942383,26.3700008392334,26.3700008392334,631100.0
2025-03-24T00:00:00Z,27.100000381469727,27.389999389648438,26.889999389648438,27.010000228881836,27.010000228881836,543500.0
2025-03-25T00:00:00Z,27.190000534057617,27.299999237060547,26.93000030517578,27.079999923706055,27.079999923706055,220100.0
2025-03-26T00:00:00Z,27.100000381469727,27.18000030517578,26.8700008392334,27.079999923706055,27.079999923706055,129000.0
2025-03-27T00:00:00Z,26.969999313354492,27.110000610351562,26.860000610351562,26.959999084472656,26.959999084472656,179800.0
2025-03-28T00:00:00Z,26.81999969482422,26.81999969482422,26.479999542236328,26.59000015258789,26.59000015258789,202000.0
2025-03-31T00:00:00Z,26.40999984741211,26.540000915527344,26.200000762939453,26.489999771118164,26.489999771118164,279100.0
2025-04-01T00:00:00Z,26.5,26.760000228881836,26.290000915527344,26.719999313354492,26.719999313354492,328600.0
2025-04-02T00:00:00Z,26.610000610351562,26.760000228881836,26.469999313354492,26.760000228881836,26.760000228881836,295100.0
2025-04-03T00:00:00Z,26.770000457763672,27.399999618530273,26.530000686645508,27.209999084472656,27.209999084472656,698800.0
2025-04-04T00:00:00Z,26.389999389648438,26.399999618530273,25.510000228881836,25.649999618530273,25.649999618530273,911300.0
2025-04-07T00:00:00Z,24.8799991607666,25.899999618530273,23.65999984741211,24.84000015258789,24.84000015258789,651700.0
2025-04-08T00:00:00Z,25.31999969482422,25.31999969482422,24.09000015258789,24.360000610351562,24.360000610351562,479600.0
2025-04-09T00:00:00Z,24.399999618530273,25.860000610351562,24.209999084472656,25.850000381469727,25.850000381469727,653300.0
2025-04-10T00:00:00Z,25.809999465942383,25.93000030517578,25.010000228881836,25.440000534057617,25.440000534057617,383800.0
2025-04-11T00:00:00Z,25.520000457763672,26.600000381469727,25.520000457763672,26.450000762939453,26.450000762939453,311300.0
2025-04-14T00:00:00Z,26.43000030517578,27.040000915527344,26.43000030517578,26.899999618530273,26.899999618530273,291400.0
2025-04-15T00:00:00Z,26.989999771118164,27.549999237060547,26.969999313354492,27.440000534057617,27.440000534057617,206900.0
2025-04-16T00:00:00Z,27.56999969482422,27.809999465942383,27.389999389648438,27.760000228881836,27.760000228881836,301100.0
2025-04-17T00:00:00Z,27.899999618530273,28.209999084472656,27.68000030517578,27.969999313354492,27.969999313354492,160000.0
2025-04-21T00:00:00Z,28.1299991607666,28.420000076293945,27.979999542236328,28.399999618530273,28.399999618530273,264800.0
