timestamp,open,high,low,close,adj_close,volume,open_adj,high_adj,low_adj,close_adj
2024-12-26T14:30:00Z,51.15123908996582,51.15123908996582,51.15123908996582,51.15123908996582,51.15123908996582,19.787798919677734,51.15123908996582,51.15123908996582,51.15123908996582,51.15123908996582
2024-12-26T14:31:00Z,51.15123908996582,51.16230738067627,51.15123908996582,51.16230738067627,51.16230738067627,21.078389472961426,51.15123908996582,51.16230738067627,51.15123908996582,51.16230738067627
2024-12-26T14:32:00Z,51.16230738067627,51.17337187957764,51.16230738067627,51.17337187957764,51.17337187957764,24.94982406616211,51.16230738067627,51.17337187957764,51.16230738067627,51.17337187957764
2024-12-26T14:33:00Z,51.17337187957764,51.184440170288084,51.17337187957764,51.184440170288084,51.184440170288084,31.401096878051757,51.17337187957764,51.184440170288084,51.17337187957764,51.184440170288084
2024-12-26T14:34:00Z,51.184440170288084,51.19550846099853,51.184440170288084,51.19550846099853,51.19550846099853,40.43051719665527,51.184440170288084,51.19550846099853,51.184440170288084,51.19550846099853
2024-12-26T14:35:00Z,51.19550846099853,51.20657675170899,51.19550846099853,51.20657675170899,51.20657675170899,52.035736312866206,51.19550846099853,51.20657675170899,51.19550846099853,51.20657675170899
2024-12-26T14:36:00Z,51.20657675170899,51.21764125061035,51.20657675170899,51.21764125061035,51.21764125061035,66.21372421264648,51.20657675170899,51.21764125061035,51.20657675170899,51.21764125061035
2024-12-26T14:37:00Z,51.21764125061035,51.228709541320804,51.21764125061035,51.228709541320804,51.228709541320804,82.96078033447264,51.21764125061035,51.228709541320804,51.21764125061035,51.228709541320804
2024-12-26T14:38:00Z,51.228709541320804,51.23977783203125,51.228709541320804,51.23977783203125,51.23977783203125,102.27254074096679,51.228709541320804,51.23977783203125,51.228709541320804,51.23977783203125
2024-12-26T14:39:00Z,51.23977783203125,51.25084233093262,51.23977783203125,51.25084233093262,51.25084233093262,124.1439566040039,51.23977783203125,51.25084233093262,51.23977783203125,51.25084233093262
2024-12-26T14:40:00Z,51.25084233093262,51.26191062164307,51.25084233093262,51.26191062164307,51.26191062164307,148.5693408203125,51.25084233093262,51.26191062164307,51.25084233093262,51.26191062164307
2024-12-26T14:41:00Z,51.26191062164307,51.272978912353516,51.26191062164307,51.272978912353516,51.272978912353516,175.54230346679685,51.26191062164307,51.272978912353516,51.26191062164307,51.272978912353516
2024-12-26T14:42:00Z,51.272978912353516,51.28404720306396,51.272978912353516,51.28404720306396,51.28404720306396,205.0558020019531,51.272978912353516,51.28404720306396,51.272978912353516,51.28404720306396
2024-12-26T14:43:00Z,51.28404720306396,51.29511170196533,51.28404720306396,51.29511170196533,51.29511170196533,237.10216278076172,51.28404720306396,51.29511170196533,51.28404720306396,51.29511170196533
2024-12-26T14:44:00Z,51.29511170196533,51.30617999267578,51.29511170196533,51.30617999267578,51.30617999267578,271.67299499511716,51.29511170196533,51.30617999267578,51.29511170196533,51.30617999267578
2024-12-26T14:45:00Z,51.30617999267578,51.31724828338623,51.30617999267578,51.31724828338623,51.31724828338623,308.7593341064453,51.30617999267578,51.31724828338623,51.30617999267578,51.31724828338623
