timestamp,open,high,low,close,adj_close,volume,open_adj,high_adj,low_adj,close_adj
2025-01-02T00:00:00Z,262.17999267578125,263.5799865722656,258.30999755859375,259.2799987792969,259.2799987792969,2357400.0,262.17999267578125,263.5799865722656,258.30999755859375,259.2799987792969
2025-01-03T00:00:00Z,260.0,262.0799865722656,259.7900085449219,261.2200012207031,261.2200012207031,2979700.0,260.0,262.0799865722656,259.7900085449219,261.2200012207031
2025-01-06T00:00:00Z,259.04998779296875,261.19000244140625,257.04998779296875,258.5899963378906,258.5899963378906,4668200.0,259.04998779296875,261.19000244140625,257.04998779296875,258.5899963378906
2025-01-07T00:00:00Z,260.2200012207031,265.2099914550781,259.3500061035156,262.05999755859375,262.05999755859375,3173700.0,260.2200012207031,265.2099914550781,259.3500061035156,262.05999755859375
2025-01-08T00:00:00Z,261.9700012207031,264.25,259.82000732421875,264.2099914550781,264.2099914550781,2421500.0,261.9700012207031,264.25,259.82000732421875,264.2099914550781
2025-01-10T00:00:00Z,260.7900085449219,264.7900085449219,260.54998779296875,262.2300109863281,262.2300109863281,2721800.0,260.7900085449219,264.7900085449219,260.54998779296875,262.2300109863281
2025-01-13T00:00:00Z,262.1099853515625,270.489990234375,261.2799987792969,270.19000244140625,270.19000244140625,3365900.0,262.1099853515625,270.489990234375,261.2799987792969,270.19000244140625
2025-01-14T00:00:00Z,271.6099853515625,271.6099853515625,264.9100036621094,267.1000061035156,267.1000061035156,2942300.0,271.6099853515625,271.6099853515625,264.9100036621094,267.1000061035156
2025-01-15T00:00:00Z,269.3299865722656,272.82000732421875,268.5799865722656,268.94000244140625,268.94000244140625,3737500.0,269.3299865722656,272.82000732421875,268.5799865722656,268.94000244140625
2025-01-16T00:00:00Z,268.9200134277344,270.30999755859375,267.1499938964844,269.42999267578125,269.42999267578125,2684500.0,268.9200134277344,270.30999755859375,267.1499938964844,269.42999267578125
2025-01-17T00:00:00Z,276.9700012207031,276.9700012207031,269.7799987792969,272.1099853515625,272.1099853515625,3244000.0,276.9700012207031,276.9700012207031,269.7799987792969,272.1099853515625
2025-01-21T00:00:00Z,272.1400146484375,276.5,270.2799987792969,274.80999755859375,274.80999755859375,3928500.0,272.1400146484375,276.5,270.2799987792969,274.80999755859375
2025-01-22T00:00:00Z,272.6600036621094,275.0199890136719,272.07000732421875,273.44000244140625,273.44000244140625,3518300.0,272.6600036621094,275.0199890136719,272.07000732421875,273.44000244140625
2025-01-23T00:00:00Z,273.44000244140625,278.0,272.32000732421875,277.8800048828125,277.8800048828125,2496000.0,273.44000244140625,278.0,272.32000732421875,277.8800048828125
2025-01-24T00:00:00Z,276.260009765625,277.3599853515625,273.5,275.4200134277344,275.4200134277344,2008600.0,276.260009765625,277.3599853515625,273.5,275.4200134277344
2025-01-27T00:00:00Z,277.3699951171875,283.2300109863281,276.17999267578125,282.95001220703125,282.95001220703125,3493200.0,277.3699951171875,283.2300109863281,276.17999267578125,282.95001220703125
2025-01-28T00:00:00Z,280.1300048828125,283.5,279.9700012207031,280.29998779296875,280.29998779296875,2735500.0,280.1300048828125,283.5,279.9700012207031,280.29998779296875
2025-01-29T00:00:00Z,280.0299987792969,283.0400085449219,279.30999755859375,281.67999267578125,281.67999267578125,2454900.0,280.0299987792969,283.0400085449219,279.30999755859375,281.67999267578125
2025-01-30T00:00:00Z,285.0,285.69000244140625,281.6400146484375,284.0199890136719,284.0199890136719,2556100.0,285.0,285.69000244140625,281.6400146484375,284.0199890136719
2025-01-31T00:00:00Z,282.17999267578125,286.69000244140625,281.9800109863281,285.4200134277344,285.4200134277344,3799900.0,282.17999267578125,286.69000244140625,281.9800109863281,285.4200134277344
2025-02-03T00:00:00Z,286.9100036621094,289.5799865722656,283.3999938964844,288.8699951171875,288.8699951171875,4473500.0,286.9100036621094,289.5799865722656,283.3999938964844,288.8699951171875
2025-02-04T00:00:00Z,285.5799865722656,290.4800109863281,284.5199890136719,289.0199890136719,289.0199890136719,3262400.0,285.5799865722656,290.4800109863281,284.5199890136719,289.0199890136719
2025-02-05T00:00:00Z,290.69000244140625,308.2200012207031,289.5199890136719,307.80999755859375,307.80999755859375,5890600.0,290.69000244140625,308.2200012207031,289.5199890136719,307.80999755859375
2025-02-06T00:00:00Z,309.489990234375,309.489990234375,297.1199951171875,297.7799987792969,297.7799987792969,4624500.0,309.489990234375,309.489990234375,297.1199951171875,297.7799987792969
2025-02-07T00:00:00Z,299.1600036621094,299.6099853515625,292.5799865722656,293.5400085449219,293.5400085449219,3388300.0,299.1600036621094,299.6099853515625,292.5799865722656,293.5400085449219
2025-02-10T00:00:00Z,296.8800048828125,296.8800048828125,290.6700134277344,294.7900085449219,294.7900085449219,2375600.0,296.8800048828125,296.8800048828125,290.6700134277344,294.7900085449219
2025-02-11T00:00:00Z,290.55999755859375,297.95001220703125,288.3599853515625,296.6600036621094,296.6600036621094,3506900.0,290.55999755859375,297.95001220703125,288.3599853515625,296.6600036621094
2025-02-12T00:00:00Z,293.82000732421875,296.20001220703125,292.6300048828125,295.05999755859375,295.05999755859375,2629900.0,293.82000732421875,296.20001220703125,292.6300048828125,295.05999755859375
2025-02-13T00:00:00Z,297.54998779296875,298.3500061035156,293.54998779296875,296.9700012207031,296.9700012207031,2061700.0,297.54998779296875,298.3500061035156,293.54998779296875,296.9700012207031
2025-02-14T00:00:00Z,294.75,295.1600036621094,290.45001220703125,291.1600036621094,291.1600036621094,2189300.0,294.75,295.1600036621094,290.45001220703125,291.1600036621094
2025-02-18T00:00:00Z,291.760009765625,293.3299865722656,289.0,292.79998779296875,292.79998779296875,2162200.0,291.760009765625,293.3299865722656,289.0,292.79998779296875
2025-02-19T00:00:00Z,292.0,295.9700012207031,291.79998779296875,294.2699890136719,294.2699890136719,2806900.0,292.0,295.9700012207031,291.79998779296875,294.2699890136719
2025-02-20T00:00:00Z,294.6700134277344,298.1300048828125,293.92999267578125,297.92999267578125,297.92999267578125,2319000.0,294.6700134277344,298.1300048828125,293.92999267578125,297.92999267578125
2025-02-21T00:00:00Z,299.2300109863281,305.3299865722656,297.19000244140625,303.010009765625,303.010009765625,3261400.0,299.2300109863281,305.3299865722656,297.19000244140625,303.010009765625
